wb_name,wb_code,wb_income,wb_region,unit,year,id,totwealth,pk,nk,renew,for_tim,for_notim,mangroves,fisheries,pa,land,cropland,pasture,subsoil,ene,oil,gas,coal,min,hc,hc_m,hc_emp_m,hc_self_m,hc_f,hc_emp_f,hc_self_f,nfa,pop
Albania,ALB,Upper middle income,Europe & Central Asia,constant year 2018 USD,2010,ALB.2010,1.52E+11,71081458376,17348374943,14170736749,190134176.5,2712227003,0,3393421.435,296196613.6,10968785535,4133970544,6834814991,3177638194,2621786578,2558989813,50452003.85,12344761.57,555851615.9,68056509547,57529998130,45996372139,11533625991,10526511416,8416154218,2110357198,-4214721546,2913021
Albania,ALB,Upper middle income,Europe & Central Asia,constant year 2018 USD,2011,ALB.2011,1.55E+11,73337116215,18543741156,14703913186,294361349.5,2687959769,0,0,335807765.8,11385784302,4374362811,7011421491,3839827970,3230176883,3174755576,44085463.11,11335843.23,609651087,68535249253,58065815700,45897852692,12167963008,10469433553,8275514831,2193918722,-5488282709,2905195
Albania,ALB,Upper middle income,Europe & Central Asia,constant year 2018 USD,2012,ALB.2012,1.6E+11,75142604084,19784025995,15386360876,370407077,2609179495,0,0,381603563.5,12025170740,4660234269,7364936472,4397665119,4079862580,4023525566,46866241.21,9470772.267,317802539.6,70752286970,60067761559,47780053586,12287707973,10684525411,8498855017,2185670394,-5662963941,2900401
Albania,ALB,Upper middle income,Europe & Central Asia,constant year 2018 USD,2013,ALB.2013,1.65E+11,76794180989,21317138367,16655326510,436408391,2621937723,0,30246647.36,467942892.7,13098790855,5380794388,7717996468,4661811858,4322233337,4278506800,41939409.95,1787126.815,339578521.2,71600306391,60897892935,48666884573,12231008362,10702413456,8552892312,2149521144,-4876322017,2895092
Albania,ALB,Upper middle income,Europe & Central Asia,constant year 2018 USD,2014,ALB.2014,1.68E+11,78184502088,22581942866,17398583465,502633007.3,2723886487,0,0,543509533.7,13628554437,5899972285,7728582152,5183359400,4815212054,4780902037,32890663.91,1419353.293,368147346.5,72487665594,61741331716,49089868975,12651462741,10746333877,8544294516,2202039361,-5269318556,2889104
Albania,ALB,Upper middle income,Europe & Central Asia,constant year 2018 USD,2015,ALB.2015,1.73E+11,79664143354,25229850088,19812931222,589515288.1,2778152494,0,6277171.514,2390897414,14048088854,6213913908,7834174947,5416918867,5078417051,5033276530,40497436.05,4643084.992,338501815.2,73727868222,62874451218,49856362765,13018088453,10853417004,8606228522,2247188482,-5794897565,2880703
Albania,ALB,Upper middle income,Europe & Central Asia,constant year 2018 USD,2016,ALB.2016,1.78E+11,81229070758,27214590921,22027627080,568660455.7,2929892280,0,6089274.619,4360799057,14162186013,6505770431,7656415582,5186963840,4953710659,4911746801,37519301.02,4444556.326,233253181.7,75716975793,64580303896,51243789240,13336514656,11136671896,8836831558,2299840338,-6077543229,2876101
Albania,ALB,Upper middle income,Europe & Central Asia,constant year 2018 USD,2017,ALB.2017,1.8E+11,83056214104,26653814292,22598727304,577097805.2,3026891234,0,6421381.036,4768164339,14220152545,6910952597,7309199948,4055086988,4018404178,3970691176,32345721.92,15367280.67,36682809.21,78045555079,66574174213,53003628501,13570545712,11471380867,9133043211,2338337655,-7304657493,2873457
Albania,ALB,Upper middle income,Europe & Central Asia,constant year 2018 USD,2018,ALB.2018,1.84E+11,84779198625,25897471399,22027910555,602903960,3038082151,0,6129679.258,4620616152,13760178613,6705283197,7054895416,3869560843,3668721258,3598080793,30385119.26,40255345.96,200839585.6,81214984640,69287600607,55163947367,14123653240,11927384032,9496094239,2431289793,-7482770000,2866376
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,1995,AND.1995,..,..,..,78306611.62,..,69251655.21,0,0,9054956.416,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,63850
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,1996,AND.1996,..,..,..,80528461.76,..,70512449.31,0,0,10016012.44,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,64360
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,1997,AND.1997,..,..,..,84518150.92,..,72906250.57,0,0,11611900.36,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,64327
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,1998,AND.1998,..,..,..,86710003.75,..,75238817.54,0,0,11471186.21,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,64142
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,1999,AND.1999,..,..,..,89497488.09,..,77038286.68,0,0,12459201.41,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,64370
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2000,AND.2000,..,..,..,91152230.06,..,78460156.63,0,0,12692073.43,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,65390
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2001,AND.2001,..,..,..,90397304.4,..,76795036.33,0,0,13602268.07,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,67341
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2002,AND.2002,..,..,..,98938525.02,..,84558167.93,0,0,14380357.09,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,70049
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2003,AND.2003,..,..,..,101796195.3,..,86762250.69,0,0,15033944.64,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,73182
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2004,AND.2004,..,..,..,134984078,..,119553949.1,0,0,15430128.89,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,76244
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2005,AND.2005,..,..,..,193038854.5,..,176907246.4,0,0,16131608.08,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,78867
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2006,AND.2006,..,..,..,250916209.4,..,233726088.3,0,0,17190121.12,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,80993
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2007,AND.2007,..,..,..,295451073.3,..,275253121.8,0,0,20197951.55,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,82684
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2008,AND.2008,..,..,..,258186314.3,..,236873979.8,0,0,21312334.43,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,83862
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2009,AND.2009,..,..,..,147863211.4,0,125203619.9,0,0,22659591.53,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,84463
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2010,AND.2010,..,..,..,126670081.3,0,102222813.4,0,0,24447267.87,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,84449
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2011,AND.2011,..,..,..,129180467.2,0,102451225.7,0,0,26729241.49,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,83747
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2012,AND.2012,..,..,..,127131193.1,0,97984653.96,0,0,29146539.16,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,82427
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2013,AND.2013,..,..,..,134750828.7,0,103898669.1,0,0,30852159.6,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,80774
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2014,AND.2014,..,..,..,141054284.7,0,107964676,0,0,33089608.75,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,79213
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2015,AND.2015,..,..,..,134135478.6,0,98242002.81,0,0,35893475.82,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,78011
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2016,AND.2016,..,..,..,135434228,0,97933022.91,0,0,37501205.07,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,77297
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2017,AND.2017,..,..,..,149447542.9,0,102816861.3,0,0,46630681.57,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,77001
Andorra,AND,High income: non-OECD,Europe & Central Asia,constant year 2018 USD,2018,AND.2018,..,..,..,152055381.3,0,106054117.1,0,0,46001264.2,..,..,..,0,0,..,..,..,0,..,..,..,..,..,..,..,..,77006
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,1995,ARE.1995,2.68E+12,5.28E+11,7.65E+11,24007391228,8114915.722,1715023570,9174597521,329633784.3,5575892123,7204129313,4056661806,3147467507,7.41E+11,7.41E+11,7.25E+11,15826540176,0,0,1.02E+12,8.33E+11,7.58E+11,74709553826,1.84E+11,1.68E+11,16503757997,3.73E+11,2415090
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,1996,ARE.1996,2.77E+12,5.41E+11,7.73E+11,24438320912,8029765.952,1836405144,9119792728,329778441.5,5519346942,7624967890,4201489116,3423478774,7.48E+11,7.48E+11,7.3E+11,17802194895,0,0,1.06E+12,8.71E+11,7.9E+11,80512111220,1.91E+11,1.73E+11,17629672507,3.97E+11,2539126
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,1997,ARE.1997,2.92E+12,5.56E+11,7.73E+11,24614115874,8279573.175,1983492050,9064987960,302127564.8,5439678362,7815550364,4150572463,3664977901,7.49E+11,7.49E+11,7.27E+11,22001350712,0,0,1.14E+12,9.4E+11,8.63E+11,77096390344,2.04E+11,1.87E+11,16740478720,4.45E+11,2671362
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,1998,ARE.1998,3.08E+12,5.7E+11,7.38E+11,25255279852,10166946.48,2137456460,9010183167,281167627.8,5482061074,8334244578,4477408853,3856835726,7.13E+11,7.13E+11,6.88E+11,24250454929,0,0,1.24E+12,1.02E+12,9.26E+11,90797831798,2.19E+11,1.99E+11,19520049460,5.4E+11,2813214
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,1999,ARE.1999,3.16E+12,5.85E+11,7.42E+11,25091151829,10104920.26,2100317355,8955378398,314155918.6,5348855237,8362340000,4526289564,3836050436,7.17E+11,7.17E+11,6.91E+11,26115880356,0,0,1.24E+12,1.02E+12,9.18E+11,1.07E+11,2.18E+11,1.96E+11,22766688276,5.87E+11,2966034
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2000,ARE.2000,3.25E+12,6.01E+11,8.26E+11,25648659693,9301822.444,2216973043,8900573605,160846989.3,5548411868,8812552365,4957328112,3855224254,8.01E+11,8.01E+11,7.71E+11,30195515980,0,0,1.28E+12,1.06E+12,9.43E+11,1.15E+11,2.24E+11,1.99E+11,24359782395,5.43E+11,3134062
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2001,ARE.2001,3.32E+12,6.15E+11,8.36E+11,26599706164,8709442.147,2428722881,8845768836,144637488.3,5559029349,9612838167,5818618694,3794219473,8.09E+11,8.09E+11,7.74E+11,35079208199,0,0,1.35E+12,1.11E+12,1.01E+12,1.05E+11,2.34E+11,2.11E+11,22123650367,5.26E+11,3302719
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2002,ARE.2002,3.32E+12,6.31E+11,8.42E+11,26953776855,8152355.832,2457214850,8790964043,307726800.6,5569525921,9820192885,5998053257,3822139628,8.15E+11,8.15E+11,7.78E+11,37093962629,0,0,1.36E+12,1.12E+12,1.02E+12,98186723926,2.36E+11,2.15E+11,20591437842,4.89E+11,3478777
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2003,ARE.2003,3.54E+12,6.48E+11,9.43E+11,27119662059,6944653.154,2628510341,8736159274,307387196.2,5725296091,9715364504,5920146269,3795218235,9.16E+11,9.16E+11,8.76E+11,40528995434,0,0,1.41E+12,1.17E+12,1.07E+12,95725847823,2.43E+11,2.24E+11,19936451328,5.34E+11,3711932
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2004,ARE.2004,3.77E+12,6.66E+11,1.07E+12,27683099224,7424426.405,2719978005,8681354481,1245594594,5924135655,9104612062,5204610796,3900001265,1.05E+12,1.05E+12,1E+12,45568179032,0,0,1.51E+12,1.25E+12,1.15E+12,1E+11,2.55E+11,2.35E+11,20466380657,5.25E+11,4068570
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2005,ARE.2005,3.9E+12,6.88E+11,1.2E+12,34576044753,7765745.33,2862366652,8626549713,1167637628,13518124067,8393600949,4451978941,3941622008,1.17E+12,1.17E+12,1.12E+12,51871702615,0,0,1.54E+12,1.29E+12,1.18E+12,1.08E+11,2.52E+11,2.31E+11,21201556157,4.78E+11,4588225
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2006,ARE.2006,4.33E+12,7.16E+11,1.4E+12,27654493177,8113319.158,2878405613,8571744920,1193554804,6739540867,8263133653,4349036985,3914096668,1.37E+12,1.37E+12,1.31E+12,58782870161,0,0,1.71E+12,1.45E+12,1.32E+12,1.21E+11,2.65E+11,2.42E+11,22145488883,5.05E+11,5300174
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2007,ARE.2007,4.71E+12,7.68E+11,1.61E+12,33862933414,8072930.292,3039033988,8516940151,906037717.2,13575804126,7817044501,4074928477,3742116025,1.57E+12,1.57E+12,1.5E+12,67593432852,0,0,1.82E+12,1.55E+12,1.42E+12,1.33E+11,2.67E+11,2.44E+11,22837136360,5.19E+11,6168838
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2008,ARE.2008,4.77E+12,8.15E+11,1.83E+12,33985437893,8166069.789,3208817019,8462135358,733578982.1,13883425017,7689315447,3964191758,3725123690,1.8E+12,1.8E+12,1.72E+12,75879830972,0,0,1.84E+12,1.58E+12,1.45E+12,1.3E+11,2.6E+11,2.38E+11,21404393356,2.77E+11,7089487
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2009,ARE.2009,5.09E+12,8.66E+11,1.86E+12,28479042788,8757007.722,3297537039,8407330589,989151621.1,7661397920,8114868612,4066678041,4048190571,1.83E+12,1.83E+12,1.74E+12,84974666013,0,0,1.97E+12,1.69E+12,1.55E+12,1.41E+11,2.74E+11,2.51E+11,22833950470,4.01E+11,7917372
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2010,ARE.2010,5.03E+12,9.05E+11,1.85E+12,28933702406,9791423.087,3233259438,8352525796,510385377,8338030619,8489709752,4121308984,4368400769,1.82E+12,1.82E+12,1.74E+12,85230904648,0,0,1.89E+12,1.62E+12,1.48E+12,1.4E+11,2.66E+11,2.43E+11,23039283640,3.84E+11,8549988
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2011,ARE.2011,5.2E+12,9.43E+11,1.94E+12,30110887768,10700717.31,3743863151,8093784863,613346860.4,8471001595,9178190580,4484258503,4693932077,1.91E+12,1.91E+12,1.82E+12,89251080899,0,0,1.96E+12,1.68E+12,1.53E+12,1.44E+11,2.87E+11,2.62E+11,24672166241,3.57E+11,8946777
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2012,ARE.2012,5.5E+12,9.77E+11,2.07E+12,30796151689,12061594.28,4479966614,7835043930,610475908.4,8957267215,8901336427,3951273216,4950063211,2.04E+12,2.04E+12,1.95E+12,94995258547,0,0,2.03E+12,1.72E+12,1.58E+12,1.34E+11,3.12E+11,2.88E+11,24299750698,4.26E+11,9141596
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2013,ARE.2013,5.79E+12,1E+12,2.11E+12,33407783793,12444932.25,7107854568,7576303022,664762078.4,9333697951,8712721241,3407272961,5305448280,2.08E+12,2.08E+12,1.98E+12,1.02E+11,0,0,2.1E+12,1.76E+12,1.62E+12,1.36E+11,3.43E+11,3.17E+11,26536324677,5.72E+11,9197910
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2014,ARE.2014,6.11E+12,1.04E+12,2.27E+12,33446698167,14042107.84,7969777209,7317562089,794210446.6,9560521776,7790584538,2441007808,5349576730,2.23E+12,2.23E+12,2.13E+12,1.06E+11,0,0,2.19E+12,1.81E+12,1.67E+12,1.44E+11,3.78E+11,3.48E+11,30116259081,6.17E+11,9214175
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2015,ARE.2015,6.2E+12,1.07E+12,2.19E+12,31643773329,15784209.6,8994543423,7058821156,284694795.5,7871698046,7418231698,1911692456,5506539242,2.16E+12,2.16E+12,2.05E+12,1.09E+11,0,0,2.22E+12,1.82E+12,1.68E+12,1.4E+11,4E+11,3.69E+11,30919661638,7.21E+11,9262900
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2016,ARE.2016,6.08E+12,1.11E+12,1.92E+12,27833775792,16645260.68,9146620515,6800080223,303585366.2,3495205093,8071639333,2368948299,5702691035,1.89E+12,1.89E+12,1.79E+12,98798867277,0,0,2.25E+12,1.83E+12,1.69E+12,1.4E+11,4.15E+11,3.84E+11,31835980263,7.99E+11,9360980
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2017,ARE.2017,6.07E+12,1.15E+12,1.71E+12,29638797877,17927506.72,9392607852,6541339290,303585366.2,4733431237,8649906625,2835077749,5814828876,1.68E+12,1.68E+12,1.59E+12,87261909551,0,0,2.27E+12,1.85E+12,1.7E+12,1.41E+11,4.25E+11,3.93E+11,32588324953,9.39E+11,9487203
United Arab Emirates,ARE,High income: non-OECD,Middle East & North Africa,constant year 2018 USD,2018,ARE.2018,5.92E+12,1.2E+12,1.59E+12,33494512984,17362322.68,9596430212,6282598382,303585366.2,8480952314,8813584388,3229119065,5584465323,1.56E+12,1.56E+12,1.48E+12,78854917797,0,0,2.28E+12,1.85E+12,1.71E+12,1.42E+11,4.3E+11,3.97E+11,32962808839,8.43E+11,9630959
Argentina,ARG,Upper middle income,Latin America & Caribbean,constant year 2018 USD,1995,ARG.1995,2.61E+12,8.51E+11,4.22E+11,3.96E+11,6449022555,99812581688,0,68932914933,14707104864,2.06E+11,99004148132,1.07E+11,26342095020,26024115874,21390180722,4624730437,9204715.419,317979145.4,1.38E+12,7.93E+11,7.23E+11,69875104202,5.86E+11,5.34E+11,51598386613,-41162834174,34828170
Argentina,ARG,Upper middle income,Latin America & Caribbean,constant year 2018 USD,1996,ARG.1996,2.68E+12,8.75E+11,4.44E+11,4.14E+11,6551800388,1.04E+11,0,75682356129,14914601697,2.12E+11,1.07E+11,1.06E+11,30243537946,30001988445,25271385526,4727504842,3098076.166,241549501.1,1.4E+12,8.19E+11,7.49E+11,70126518784,5.86E+11,5.36E+11,50144979049,-45602320363,35246374
Argentina,ARG,Upper middle income,Latin America & Caribbean,constant year 2018 USD,1997,ARG.1997,2.86E+12,9.07E+11,4.55E+11,4.23E+11,6369164906,1.11E+11,0,73153016027,15752335371,2.18E+11,1.09E+11,1.09E+11,31565244116,31314942566,25974024986,5338950610,1966969.251,250301550.5,1.55E+12,8.67E+11,8.04E+11,63234623200,6.84E+11,6.34E+11,49923613790,-57825099422,35657429
Argentina,ARG,Upper middle income,Latin America & Caribbean,constant year 2018 USD,1998,ARG.1998,3.06E+12,9.41E+11,4.47E+11,4.16E+11,6123904776,1.14E+11,0,62572118552,15941176494,2.17E+11,1.1E+11,1.07E+11,31691425899,31196079884,25901509372,5292603542,1966969.251,495346015.2,1.74E+12,9.8E+11,9.09E+11,71860838964,7.61E+11,7.05E+11,55776955265,-70491802834,36063459
Argentina,ARG,Upper middle income,Latin America & Caribbean,constant year 2018 USD,1999,ARG.1999,3.13E+12,9.65E+11,4.5E+11,4.12E+11,5954115366,1.11E+11,0,61580285952,15695016973,2.18E+11,1.15E+11,1.03E+11,37551565184,36833711075,31320288121,5511455985,1966969.251,717854108.7,1.79E+12,9.58E+11,8.86E+11,71694396288,8.32E+11,7.7E+11,62295365707,-71306880676,36467218
